Node1,Node2,Correlation,Score
BAX,CASP6,-0.888596615,10.2952327
BAX,CCND1,0.744697409,15.39667838
BAX,CDKN1A,0.77684469,15.84523335
BAX,pPRKAA1,-0.825838977,8.826671976
BAX,pPRKAB1,0.796437075,8.525508122
BAX,pERBB2,-0.815212234,9.484843189
BAX,pERBB3,-0.84587917,9.021147337
BAX,pFADD,-0.630105226,10.39062269
BAX,pAKT1S1,-0.774943138,10.05100737
BAX,pRPS6KA3,0.720032247,8.257772039
BAX,pRPS6,-0.794432434,9.428660466
BAX,pSGK1,0.644511862,9.145779865
BCL2L11,pSRC,0.854570753,9.158266126
CASP6,CCND1,-0.782519963,15.907826
CASP6,CDKN1A,-0.692577023,13.8867264
CASP9,CDKN1A,-0.76056853,15.53135368
CCND1,MKI67,0.522268187,10.73585726
CCND1,CDKN1A,0.547301889,11.17310572
CCND1,pEIF4EBP1,0.755586924,15.49335728
CCND1,pPRKAA1,-0.519036284,10.56513948
CCND1,pPRKAB1,0.439111418,8.855228075
CCND1,pBAD,-0.630321942,12.900972
CCND1,pKIT,0.466521887,9.26755721
CCND1,pERBB2,-0.584354585,11.78423725
CCND1,pERBB3,-0.612070661,12.40727184
CCND1,pPTK2,-0.631333746,12.73163047
CCND1,pFOXO1,0.634553866,12.70880769
CCND1,pGSK3A,0.427692363,8.745056014
CCND1,pNFKBIA,0.598811955,11.89552773
CCND1,pSTK11,0.590244784,11.74764354
CCND1,pRPS6KA1,-0.559321123,11.30054227
CCND1,pPRKCA,-0.455265844,9.423494332
CCND1,pPTEN,0.538379344,10.88697869
CCND1,pRPS6KA3,0.44132683,8.93192316
CCND1,pRPS6,-0.445385978,9.169272238
CCND1,pMAPK8,-0.785417419,15.93315016
CCND1,pSGK1,0.781385375,15.68951039
CCND1,pSMAD1,0.400757374,8.290525652
CCND1,pSTAT3,-0.839986524,17.09817804
CCND1,pKDR,-0.699823258,14.3164873
CCND1,SOX2,0.834455139,17.27228908
CCND1,BIRC5,0.572481245,11.56642981
ERBB4,CDKN1A,0.784801861,15.88113311
MKI67,CDKN1A,0.648514791,13.15061415
MKI67,pRAF1,0.952790259,9.829104177
MKI67,pPTEN,0.974558153,8.718913161
MKI67,pSMAD1,0.807258271,8.397445474
MKI67,pSRC,0.625883794,9.391816245
CDKN1A,pEIF4EBP1,-0.544880037,10.93256478
CDKN1A,pPRKAA1,-0.530334178,10.64758998
CDKN1A,pRAF1,0.579201628,11.65668644
CDKN1A,pCREB1,0.703268537,14.19836378
CDKN1A,pEGFR,0.630389347,12.81643587
CDKN1A,pPTK2,-0.500006834,9.944174449
CDKN1A,pH3F3A,0.475148631,9.70287509
CDKN1A,pMAPK14,0.803279788,16.34272322
CDKN1A,pAKT1S1,-0.746193352,15.10640414
CDKN1A,pASAP2,-0.466721023,9.471562879
CDKN1A,pRPS6,-0.97958387,19.89444951
CDKN1A,pMAPK8,-0.598269276,11.97020302
CDKN1A,pSMAD1,0.675929491,13.79502959
pEIF4EBP1,pBAD,-0.563242798,9.887731723
pEIF4EBP1,pERBB3,-0.46907523,8.951357471
pEIF4EBP1,pRPS6KA1,-0.700379459,8.721559442
pEIF4EBP1,pSTAT3,-0.750357614,8.319464125
pEIF4EBP1,pKDR,-0.815356863,8.855149512
pEIF4EBP1,SOX2,0.885311579,10.96191119
pRPS6KB1,pSRC,0.908573239,12.97796478
