Node1,Node2,Correlation,Score
BAX,HMOX1,0.896145609,18.46524934
BAX,pTSC2,0.890654842,18.41955207
BCL2L11,MKI67,0.981808589,20.08567864
BCL2L11,pEIF4EBP1,0.94313505,19.24625801
BCL2L11,pEIF4EBP1,0.98179925,19.87550055
BCL2L11,pPRKAA1,0.876570357,17.75661621
BCL2L11,pBAD,0.979804835,19.95754128
BCL2L11,pERBB3,0.954550194,19.25575907
BCL2L11,pFADD,0.894143659,17.99319423
BCL2L11,pGSK3A,0.985920849,20.06219878
BCL2L11,pIGF1R,0.914881414,18.30146656
BCL2L11,pMAP2K1,0.902650094,18.09602316
BCL2L11,pMET,-0.917758566,18.31468963
BCL2L11,pMTOR,0.970328508,19.754831
BCL2L11,pRPS6KB1,0.918761352,18.69559093
BCL2L11,pRPS6KA1,0.986306567,19.83033761
BCL2L11,pAKT1S1,0.987475603,20.16860834
BCL2L11,pMAPK8,-0.962969154,19.440267
BCL2L11,pSRC,0.982021201,20.04858922
BCL2L11,BIRC5,0.949921529,19.09879267
CASP6,pEGFR,0.91872401,18.59963151
CASP6,pSMAD1,0.889879653,18.08507991
CASP6,SOX2,0.912358209,18.55262263
CASP7,pEGFR,0.929443918,18.86420019
CASP7,pSMAD1,0.878634256,17.90148336
CASP7,SOX2,0.935890726,19.07902486
CASP9,pEGFR,0.856838106,17.66370117
CASP9,pSMAD1,0.914360963,18.92084753
CASP9,SOX2,0.880510108,18.23070846
CCND1,pEGFR,0.989299572,20.38862458
CCND1,pFOXO3,0.955066346,18.07055391
CCND1,SOX2,0.956763582,19.80393722
EGFR,pPTEN,0.978001933,18.46859701
EGFR,pSMAD1,0.951469694,19.64825026
EGFR,SOX2,0.884619222,18.27814386
ERBB4,pEGFR,0.938419056,19.17200987
ERBB4,pSMAD1,0.919728932,18.86190092
ERBB4,SOX2,0.962158556,19.74334647
MKI67,pEIF4EBP1,0.925658135,18.85401296
MKI67,pIGF1R,0.951369737,17.47064669
MKI67,pAKT1S1,0.983173227,17.49545838
CDKN1A,pSMAD1,0.924444758,18.86697203
CDKN1A,SOX2,0.857835824,17.51762143
CDKN1B,pEIF4EBP1,0.89096917,18.101885
pEIF4EBP1,pADD1,0.916977523,18.30108353
pEIF4EBP1,pBAD,0.92424933,18.74311436
pEIF4EBP1,pRAF1,0.936605666,18.93405918
pEIF4EBP1,pGSK3A,0.980136774,19.85666961
pEIF4EBP1,pMTOR,0.921937561,18.68702852
pEIF4EBP1,pRPS6KB1,0.974755866,19.74765735
pEIF4EBP1,pRPS6KA1,0.915279296,18.32026907
pEIF4EBP1,pAKT1S1,0.9003479,18.3083954
pEIF4EBP1,pMAPK8,-0.964494609,19.38463353
pEIF4EBP1,pSGK1,0.897500788,17.85228108
pEIF4EBP1,pSRC,0.900323493,18.2999997
pPRKAB1,pRPS6,-0.983432854,19.7280962
pKIT,SOX2,0.945229522,18.78269716
pEGFR,pFOXO3,0.911412207,18.78874521
pEGFR,pH3F3A,0.915605558,18.87519106
pEGFR,pPRKCA,0.926137165,19.09229994
pEGFR,pSMAD1,0.852940092,17.57333153
pEGFR,SOX2,0.973010699,20.05859694
pPTK2,pSMAD1,0.88802565,17.90289486
pPTK2,SOX2,0.959525869,19.35562656
pFOXO1,SOX2,0.898817289,18.00669975
pFOXO3,SOX2,0.863237583,17.8730858
pH3F3A,pSMAD1,0.950185434,19.66216238
pH3F3A,SOX2,0.979919405,20.28894936
pPRKCA,pSMAD1,0.895292354,18.52626132
pPRKCA,SOX2,0.957846209,19.83193018
pPLK1,pSMAD1,0.935546314,18.57929988
pPTEN,pSMAD1,0.940774216,19.01855292
pSMAD1,SOX2,0.94314374,19.51644878
